100 100 -0.552775
100 101 4.3794e-15
100 102 1.48407e-05
100 103 -1.47691e-13
101 100 4.3794e-15
101 101 -0.527525
101 102 -5.30617e-13
101 103 5.62481e-05
102 100 1.48407e-05
102 101 -5.30617e-13
102 102 -0.50527
102 103 -1.68383e-13
103 100 -1.47691e-13
103 101 5.62481e-05
103 102 -1.68383e-13
103 103 -0.505165
